-7.37543359718984e-06,0.000574878589176819,-0.0111288727122627,0.0613208991917524,-0.25439742107336,0.952955347133244,-1.66921457811497,1.72297809081234,1.57302735032117,-0.777500767046302,0.207816536312855,-0.0344722447809254,0.000424840607138322
-0.00114913445425913,0.00332733024466236,-0.0194546757592562,0.0724557890352528,-0.210255980293006,0.475213257800089,-0.33499092810807,-0.208902071752171,0.0738081250561962,-0.427419657111905,0.155583124050729,-0.0303806170220966,0.000675759892487804
-0.000239439135185648,0.000658398391362169,-0.00234576025270883,0.0034458759179401,0.0555716132000228,-0.34920746100342,0.949093425406389,-2.23611380800737,2.50365625459326,-0.962830822404115,0.329895307793482,-0.0697477476885311,0.00156111223947875
-0.000937940891621025,0.0022589524695249,-0.00496755392376258,-0.00611490580393337,0.0372408615056941,-0.278019785637795,0.597071017571782,0.00958345164336905,-0.738158389357313,-0.0464880853812133,0.021896789992315,-0.001492434786865,0.000120469745290563
0.00114244869120483,-0.00419158097120231,0.0436153468896805,-0.200273202632939,0.858441369100404,-3.00899996230619,5.83714767710131,81.568498824458,-75.916497595474,11.2331559213308,-2.07626006487605,0.241920091070824,-0.000327539217970241
0.00100748170916987,-0.00458051829799189,0.0337611096301593,-0.152748631243593,0.415492032002085,-1.25372001902324,1.67651845167649,-0.423986600772697,-1.74497378979677,0.441752644853022,-0.238364709415073,0.045454859654015,-0.00102809138979865
0.0040672631929084,-0.0115497291730549,0.0732543896098115,-0.27702099081317,0.866564912327394,-2.04859622870979,3.05052091459368,-1.6363835981803,-1.8171327055283,1.37104975983515,-0.300877502301677,0.0559209444306319,3.98071575702375e-05
0.00601612987205513,-0.01857167286623,0.108870394921468,-0.408159393616714,1.08906685603039,-2.71179447375314,2.55745880978209,0.411956886936515,-3.6480583218701,2.03338616583393,-0.834944369143553,0.186603076324232,-0.00370621749956612
0.00730390170566864,-0.0231715748810757,0.1432716082439,-0.521623316596109,1.48216297146675,-3.6638299987235,4.81735373825121,-2.3823196951267,-1.64282064368804,0.970677584699597,-0.389614595031063,0.0902660531876265,-0.000709686198696602
-0.0260094227266805,0.0912943305397818,-0.803896451906372,3.92050934822086,-15.7051597357016,61.1630988982537,-124.603905965248,409.948278043859,-212.425458712917,-65.7092932229708,14.8141153930581,-2.33312394704033,0.0329272385468649
0,0,0,0,0,0,0,0,5.55111512312578e-11,0,0,0,0
0,0,0,0,0,0,0,0,1028.31587575203,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
